month,day,temperature,humidity,windspeed,visibility,dewtemp,solarradiation,rain,snow,holiday,fday,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,week_1,week_2,week_3,week_4,week_5,week_6,gotowork_1,gotowork_2,season_1,season_2,season_3,rm_pred
7,1,-0.9278959551140957,-1.1898215719573744,-0.5065508465186169,0.13345225452777035,-1.2614308772948937,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,388.0
4,12,-1.3213942438956097,-1.288047363537386,1.4235023984481456,0.9258713477706347,-1.636633107602342,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,460.0
5,14,0.1856204790974218,0.7746942596428557,-1.0855668200086457,-1.6437366247160812,0.4844080718907831,0.21974214858590277,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,737.0
9,11,-0.15764398558432421,0.5782426764828327,1.3269997361998076,-0.8825539687587238,0.12452021833057779,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
9,29,0.5372572477957959,-0.15845076036725358,-1.1820694822569837,0.9258713477706347,0.45377931839629754,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1249.0
6,3,-0.9697574751972355,0.5291297806928269,-0.8925614955119693,0.9258713477706347,-0.5952554887898329,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,583.0
12,12,-1.6562864045607277,-1.042482884587357,0.6514811004614405,0.8518903120944337,-1.774462498327527,0.74927106691561,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,277.0
2,7,0.8805217124775417,1.9534037586029938,-1.2785721445053218,-0.6556787926850407,1.4492138069670781,-0.6551317164805701,0.75462390216619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,83.0
8,10,0.4200449915630044,-0.9442570930073456,-0.4100481842702787,0.7170804248622451,-0.028623549141850006,1.7162369177785537,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1150.0
11,1,-1.9911785652258458,-0.06022496878724208,0.9409890872064551,0.7614690462679657,-1.6672618610968273,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,38.0
7,26,1.2154138731426598,0.9711458428028787,-0.8925614955119693,-0.2233007397330213,1.464528183714321,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,299.0
7,13,1.3912322574918472,0.18533951016278669,0.9409890872064551,0.82887398988406,1.3266987929891358,1.4054264657154647,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,929.0
4,22,0.2860881272969573,-0.8951441972173398,-0.8925614955119693,0.8962789335001543,-0.1128526212516853,-0.36734426086659877,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1976.0
12,23,-0.6097484024822336,0.922032947012873,-0.7960588332636312,-2.0136418030970864,-0.17411012824065644,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,266.0
1,22,-1.078597427413399,-1.288047363537386,-1.2785721445053218,0.9258713477706347,-1.4375462098881857,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0
7,5,0.5623741598456798,0.2835653017427982,-0.21704285977360252,-0.22987683179312807,0.6452090277368323,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1885.0
8,25,0.9391278405939376,0.9711458428028787,0.2654704514680881,-0.4994966062575052,1.2194981557584366,-0.263740776845569,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1731.0
5,20,0.4953957277126561,-1.3371602593273917,-0.5065508465186169,0.9258713477706347,-0.22005325848238474,0.40392612017884444,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1559.0
10,12,-1.0032466912637474,1.6587263838629593,-0.7960588332636312,-2.136943529224088,-0.3272538957130842,-0.6205972218068935,-0.13179988368373619,8.758290304217606,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.0
12,3,-0.5260253623159541,-0.8951441972173398,-0.6995561710152931,-0.6178662633394268,-0.7713708213831248,0.0931156681157554,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,460.0
2,28,-0.8776621310143281,1.8060650712329764,0.7479837627097787,-0.1443876350117402,-0.1894245049878992,-0.6551317164805701,7.8460141889656,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,8.0
7,19,1.2321584811759159,0.18533951016278669,-0.21704285977360252,-0.6474586776099073,1.188869402263951,1.3708919710417882,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1175.0
4,22,0.21073739114730572,-0.8460313014273341,-1.1820694822569837,-0.1937083254625409,-0.15113856311979226,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,326.0
6,30,1.0647124008433568,1.4131619049129305,-0.024037535276926314,-1.7210057064223356,1.464528183714321,0.16218465746310845,2.9706833667910058,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,137.0
11,2,-1.4637234121782847,-0.10933786457724784,1.8095130474414982,0.9258713477706347,-1.2308021238004083,-0.5515282324595404,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,175.0
8,14,1.5754229458576616,-0.06022496878724208,-0.4100481842702787,0.7203684708922985,1.3802991116044858,0.7838055615892866,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,636.0
4,7,1.5168168177412664,0.08711371858277517,0.8444864249581169,0.3619714536164802,1.3956134883517286,2.5105302952731146,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1005.0
4,28,0.5037680317292839,-1.3862731551173975,0.8444864249581169,0.9176512326955013,-0.24302482360324895,0.5535755970981096,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1986.0
6,28,0.7800540642780064,1.2658232175429132,-0.603053508766955,-1.5697555890398802,1.1658978371430868,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1275.0
11,22,-1.045108211346887,-1.042482884587357,1.133994411703131,0.9258713477706347,-1.2767452540421367,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,548.0
7,16,1.7428690261902213,-0.6495797182673111,0.7479837627097787,0.6677597344114444,1.227155344132058,3.0630822100519395,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,611.0
9,25,0.9391278405939376,-1.5827247382774203,-0.1205401975252643,0.9258713477706347,-0.059252302636335595,2.0846048609644368,-0.13179988368373619,-0.17189109256898677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1306.0
4,3,-0.35020697796676714,1.6096134880729536,1.133994411703131,-0.7888446569022025,0.24703523230852,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8.0
9,18,0.9893616646937052,-0.7478055098473226,0.0724651269714119,0.611862951900537,0.5456655788797542,1.3593804728172292,-0.13179988368373619,-0.17189109256898677,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
1,5,0.42841729557963243,1.314936113332919,-1.37507480675366,-1.9100683531504048,0.8672674905718526,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,167.0
10,20,0.06840822286463044,-0.3549023435272766,-0.6995561710152931,0.850246289079407,-0.028623549141850006,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1593.0
1,23,-2.183741557608289,-0.4531281351072881,2.292026358683188,0.9258713477706347,-1.9658922076680618,-0.6551317164805701,-0.13179988368373619,1.8889199989971501,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,84.0
2,19,-0.551142274365838,-1.1407086761673686,0.8444864249581169,-0.732947874391295,-0.9245145888555526,0.7262480704664922,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,403.0
6,6,0.8386601923944019,-0.10933786457724784,0.5549784382131023,-1.1077851218173804,0.7294380998466675,1.3478689745926704,-0.13179988368373619,-0.17189109256898677,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1344.0
7,7,1.248903089209172,-0.5022410308972939,-0.5065508465186169,0.9258713477706347,0.8902390556927167,0.3924146219542856,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2451.0
5,12,-1.3716280679953772,-0.6004668224773053,-1.6645827934986743,0.9258713477706347,-1.3380027610311076,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,267.0
6,19,0.6042356799288195,0.72558136385285,0.1689677892197499,-1.0946329376971669,0.8442959254509884,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1615.0
2,6,0.5037680317292839,0.23445240595279243,-0.21704285977360252,-0.706643506150868,0.5762943323742398,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,437.0
7,29,1.1568077450262642,0.8238071554328614,-1.37507480675366,0.7137923788321918,1.3573275464836216,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,290.0
4,3,-0.35857928198339506,1.8551779670229822,-0.9890641577603075,-1.993913526916766,0.2929783625502484,-0.6551317164805701,0.04548487348624908,-0.17189109256898677,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,91.0
2,27,-0.551142274365838,-0.8951441972173398,-0.8925614955119693,-0.8118609791125762,-0.794342386503989,-0.263740776845569,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,373.0
9,10,0.36981116746323683,-0.5513539266872997,0.4584757759647645,0.9258713477706347,0.13217740670419914,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8,17,1.0982016169098687,-0.6495797182673111,-0.024037535276926314,0.9258713477706347,0.6911521579785606,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1943.0
3,16,-0.5678868823990939,0.43090398911281547,0.8444864249581169,0.9258713477706347,-0.2813107654713559,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,178.0
11,17,-0.3167177619002553,-1.1898215719573744,-0.6995561710152931,0.6003547907953501,-0.7637136330095035,1.5896104373084063,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,785.0
7,11,-0.07392094541804468,1.118484530172896,-0.4100481842702787,-1.877187892849871,0.36189305791284093,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,284.0
10,14,0.27771582328032923,-0.8460313014273341,-0.6995561710152931,-0.918722475089311,-0.08988105613082115,1.7737944089013478,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,986.0
8,29,0.8302878883777742,1.904290862812988,-1.1820694822569837,0.9258713477706347,1.387956299978107,-0.6551317164805701,0.3114120092412269,-0.17189109256898677,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,99.0
3,7,1.3661153454419628,0.3817910933228097,-0.3135455220219407,0.8486022660643803,1.3802991116044858,2.475995800599438,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,945.0
9,12,-1.262788115779214,-0.7969184056373284,-0.4100481842702787,0.3438872004511866,-1.3380027610311076,0.04706967521751995,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,199.0
4,17,0.15213126303090996,-1.3371602593273917,-0.603053508766955,-0.3235861436496494,-0.480397663185512,1.693213921329436,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,139.0
9,22,0.9475001446105654,-0.7478055098473226,0.4584757759647645,0.5937786987352435,0.5150368253852687,2.004024373392525,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1442.0
7,10,0.52051263976254,-0.10933786457724784,0.6514811004614405,0.6003547907953501,0.4614365067699189,1.8198404017995833,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1014.0
6,15,0.6042356799288195,0.43090398911281547,-0.603053508766955,0.9258713477706347,0.7370952882202889,-0.6551317164805701,-0.043157505098743554,-0.17189109256898677,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,487.0
1,29,-1.5390741483279362,-1.484498946697409,2.4850316831798644,0.8042136446586597,-1.9276062657999549,0.2427651450350205,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220.0
3,21,-0.9530128671639797,1.3640490091229247,-0.5065508465186169,0.09563972518215648,-0.3502254608339484,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,184.0
11,9,0.6042356799288195,-0.30578944773727085,-0.21704285977360252,0.9258713477706347,0.4461221300226762,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,918.0
6,30,0.9475001446105654,1.118484530172896,-0.7960588332636312,-1.877187892849871,1.273098474373786,-0.04502231057895083,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,301.0
11,4,0.23585430319718947,-0.6004668224773053,2.0990210341865123,-0.5011406292725319,-0.005651984020985852,2.85587524200988,-0.13179988368373619,-0.17189109256898677,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
10,13,-0.5176530582993262,1.118484530172896,-0.603053508766955,0.04960708076140916,-0.0362807375154714,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,118.0
3,11,-0.5678868823990939,0.8238071554328614,-0.6995561710152931,-0.6310184474596403,-0.16645293986703505,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
9,20,0.46190651164614416,1.314936113332919,0.3619731137164263,0.5510341003445495,0.8978962440663382,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1798.0
10,6,0.9977339687103333,-0.3549023435272766,-0.1205401975252643,0.9258713477706347,0.7524096649675318,0.6917135757928157,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2254.0
3,15,-0.2078778096840919,1.9534037586029938,0.7479837627097787,-2.1714680125396484,0.45377931839629754,-0.6205972218068935,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,329.0
5,25,0.5540018558290517,-0.6986926140573169,-0.4100481842702787,-0.7263717823311884,0.2164064788140345,1.5090299497364943,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1277.0
12,28,-1.5390741483279362,-1.6809505298574319,-1.1820694822569837,0.9258713477706347,-2.0654356565251395,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,39.0
6,22,1.4163491695417307,-1.484498946697409,-0.4100481842702787,0.5592542154196829,0.40017899978094784,3.040059213602822,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1073.0
3,31,0.2023650871306778,-0.8460313014273341,0.2654704514680881,0.516509617028989,-0.15113856311979226,-0.5630397306840992,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2023.0
9,2,-0.8274283069145604,0.1362266143727809,0.1689677892197499,-0.9779073036302719,-0.6029126771634542,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,243.0
4,24,-0.2329947217339758,1.2167103217529074,-0.1205401975252643,0.9258713477706347,0.24703523230852,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,26.0
5,19,0.9307555365773096,-1.1898215719573744,-0.024037535276926314,0.9258713477706347,0.2317208555612772,0.74927106691561,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2403.0
2,26,-0.6934714426485131,-1.042482884587357,-0.1205401975252643,-0.2101485556128078,-0.9857720958445239,1.5896104373084063,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,331.0
4,15,-0.07392094541804468,0.1362266143727809,1.8095130474414982,-0.10328705963607297,0.04029114622074246,0.0010236823192844976,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,475.0
12,18,-1.5223295402946804,-0.5022410308972939,-1.2785721445053218,0.373479614721667,-1.4298890215145645,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296.0
9,26,0.6544695040285871,-0.6004668224773053,-0.6995561710152931,0.9258713477706347,0.34657868116559803,-0.6321087200314524,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2422.0
1,13,-1.6227971884942156,-0.7969184056373284,-0.9890641577603075,0.919295255710528,-1.636633107602342,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,119.0
2,8,1.4749552976581266,-0.2566765519472651,-0.603053508766955,0.9258713477706347,1.2041837790111938,-0.40187875554027536,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,876.0
3,20,-0.7185883546983971,-0.7478055098473226,2.388529020931527,0.9258713477706347,-0.8632570818665815,-0.2292062821718925,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1097.0
8,25,0.8721494084609139,1.0202587385928845,-0.024037535276926314,0.25510995763974537,1.173555025516708,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,299.0
5,29,0.5874910718955634,1.314936113332919,-0.024037535276926314,-1.443165816882825,1.0050968812970376,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1030.0
4,15,-0.35857928198339506,0.3817910933228097,-0.024037535276926314,-0.913790406044231,-0.1205098096253067,0.6802020775682568,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,676.0
3,12,-0.5092807542826983,1.118484530172896,0.1689677892197499,-1.7210057064223356,-0.028623549141850006,0.035558176992961085,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,598.0
2,13,-1.103714339463283,-0.8951441972173398,1.6165077229448217,0.47869708768337516,-1.2461165005476509,1.3363574763681114,-0.13179988368373619,-0.17189109256898677,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,281.0
